target,target_col,horizon,model,params_json,mean_rmse,mean_mae,mean_oos_r2_vs_persistence,fold_count
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.5326886167638886,0.429732999288323,0.3311997097777486,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.5331565367738362,0.43235072629264426,0.33481348913327674,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.534630058350978,0.43479634988315075,0.32546609715048636,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.5379739054175983,0.4439157883008491,0.31435663871582026,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.5397501290858409,0.4341205535297541,0.30423409464413254,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.5435372656868329,0.4306364584360505,0.296229639638875,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.5491645706894555,0.4402117688304236,0.27444270216937927,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.5499370965276136,0.4456738595492808,0.279569384210123,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.5560754353245959,0.4401082447480811,0.26119141314452476,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",0.5564730893856114,0.4494796352657324,0.2772709494358575,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.5591436287866571,0.44981532151013187,0.27210016217273825,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.5643262676755887,0.44948526684731177,0.23342612750933617,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.5667972909270002,0.45686285625222656,0.23063423707841235,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.5688420269748891,0.44577909241635105,0.19201179431905283,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.5688560000636257,0.44809898000807913,0.1765202875830716,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",0.590876057144364,0.4726948072203358,0.12339210427603756,4
Wage,wage_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.5982896073426507,0.4812149278493889,0.07644212981217799,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.774961026553526,0.6458501071646346,-0.36817458453395746,4
Wage,wage_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",0.7755444960917841,0.6460196988708686,-0.37074354275932697,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",0.7762029766032805,0.6460618119182001,-0.37390704272563546,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",0.8374730875212677,0.6995485364758143,-0.5794977266502253,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.838042683361598,0.6999484671478147,-0.581901876102785,4
Wage,wage_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",0.8380949101139807,0.699991163112796,-0.5821627061088341,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",0.8504574578754948,0.7147354266351233,-0.6238504240817765,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.8510496515139186,0.7151728515699942,-0.6264272068243715,4
Wage,wage_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",0.8510571505528807,0.7151911619022777,-0.626470418506107,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",0.8684516440919242,0.7335956489553033,-0.6933840131362676,4
Wage,wage_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.8689264876101049,0.7339744938069948,-0.6954634327469864,4
Wage,wage_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",0.8689746284179649,0.7340136497388575,-0.6956713526782791,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.1}",0.6021250069003677,0.48190739304596286,0.1929235155250624,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.05}",0.6022970328195154,0.4806164423949519,0.1896958602878983,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.02}",0.6195445611547546,0.49296182190269044,0.15091285340714247,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.01}",0.6681630591187102,0.5363004116724245,-0.03100262093809808,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.005}",0.7053494627541266,0.5808835247202727,-0.16489241053878656,4
Wage,wage_target_3,3,Lasso,"{""alpha"": 0.001}",0.8293586760622376,0.7014637188215302,-0.54011077340252,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.5589660877044118,0.4573987835063242,0.24594112038430266,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.560530980589202,0.4565294873693644,0.24659502154057217,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.5650440806294204,0.4598290255070007,0.21469268724950102,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.5679751241728351,0.4645410322458621,0.22027272326367678,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.5680459137493006,0.4656011757793033,0.21819733047544201,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.5708154649769152,0.46626082614793196,0.19972552181542844,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.5749301279581505,0.4684571475183429,0.19469988495224166,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.5761436012065075,0.47063336705993997,0.19100872123219978,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.5803127727416484,0.47602594435738094,0.20199049611247594,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.5863603427359243,0.48363177001348917,0.17713742952045025,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.5868668093846166,0.48190366202053414,0.1849572339688291,4
Wage,wage_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.5892814163903946,0.4858736488582486,0.17207178288619132,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 10.0}",0.6080354775367236,0.4787050674736786,0.17275837420564305,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 5.0}",0.6269151578011789,0.4923106592749316,0.1204853337487187,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 2.0}",0.6605533360369028,0.5245502463686126,0.02311528712387953,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 1.0}",0.6948958806013967,0.5619921813742501,-0.08028556134905429,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 0.5}",0.7360150358244757,0.6103091299672709,-0.21032894848884454,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 0.1}",0.8209888368067615,0.6984327714445937,-0.5000182200750181,4
Wage,wage_target_3,3,Ridge,"{""alpha"": 0.01}",0.8648756745755658,0.7349136717537542,-0.6685875784532874,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",0.39736850792426137,0.3309729740670859,0.3986276065913903,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",0.4001075585059469,0.3339077207664072,0.378972387722473,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",0.40429655688962535,0.33876673776043253,0.34036389690340585,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",0.4085672641278152,0.34049290857312664,0.3101100686361975,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",0.47113366778937615,0.39873524311074704,0.05798858715706939,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",0.4725598144397124,0.39985600735743343,0.03823414071770456,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.474641213480989,0.40115257786429687,0.003978036286734932,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",0.48900125145048545,0.41528938493220646,-0.1120487981179068,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",0.5967171516467622,0.5079800302498523,-0.8173073009611349,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",0.5992620528075336,0.5106090679930009,-0.8304328561733758,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",0.604105350164519,0.515564594719294,-0.855299495234856,4
Wage,wage_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",0.608663725704145,0.5201912003017953,-0.8786174368493409,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",0.3382645601234377,0.27538210644046984,0.49974594731532473,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",0.3397097253438653,0.27793687939906825,0.4714734476573825,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",0.340243604543436,0.2780290788159495,0.44245109223315715,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",0.34150459484619067,0.2800059688465822,0.4780242931510815,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",0.3416695261127289,0.27941059402169577,0.4262141990507515,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.34434087142318126,0.278733909262054,0.5181393763163986,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.34467800028209716,0.28237834189204464,0.48379722917742907,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3455630837023371,0.2830069684376251,0.4574419726250152,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",0.3456179406354268,0.27924568824939167,0.5113946098854576,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3551311794213378,0.29352252805393825,0.39924980783178426,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.35589128161345907,0.29554910522895017,0.44062217439524043,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.35997578134111463,0.29692105084572096,0.39509086931284176,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.37135759084355535,0.3053082784423494,0.4338120230517698,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.37341032579369715,0.30884880074562876,0.4270778248315177,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.3734328308890891,0.31224412837029936,0.33217664184145407,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.376612897484791,0.3136148151124834,0.27045966248188025,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.37763160790762257,0.3165967809989626,0.3000804532097731,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",0.3792090806641675,0.3156212815556681,0.24335648821131725,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",0.38466853811333707,0.32208687076435993,0.28596622891494844,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.3861537338876812,0.32305532447721375,0.27003460429852,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.386423625757343,0.3220195531449701,0.20772971560849393,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.41437595042251785,0.35067214116231493,0.21911956038468688,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.42092829236277307,0.35649601895793726,0.19031588086358772,4
Wage,wage_target_6,6,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.4290434246411519,0.36408165582587415,0.16450146896433163,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",0.5504524218255156,0.46908570716499054,-0.49796778737632985,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.5507587849479562,0.4693141428144579,-0.500519673488736,4
Wage,wage_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",0.5508562865211797,0.46940492788073745,-0.5014108159524725,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",0.5787229919009614,0.4902246569357137,-0.7220387805502255,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.5789287161323351,0.49038179893340916,-0.7235978731628606,4
Wage,wage_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",0.5789676824206955,0.49041400417545905,-0.7238172351894312,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",0.5881204054010436,0.4984469663990767,-0.7538915367145628,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.5882620349811156,0.4985571466438191,-0.7547767771237377,4
Wage,wage_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",0.5882786606174012,0.4985703097635522,-0.7548913947139868,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",0.6001907535349996,0.5091290414437348,-0.8236229035358762,4
Wage,wage_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.6003131834693165,0.5092220865440702,-0.824307343444683,4
Wage,wage_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",0.6003255506246976,0.5092313909065938,-0.8244108316061823,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.05}",0.39668153987243204,0.33037565110145894,0.4030268466797258,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.1}",0.4037057083458221,0.33668516023871276,0.3857452242067863,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.02}",0.4258479901314411,0.35661293590920196,0.2811177184738832,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.01}",0.4698698166789007,0.39754170882395246,0.06764553578897173,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.005}",0.5266521714408523,0.448118939839803,-0.35906754276031483,4
Wage,wage_target_6,6,Lasso,"{""alpha"": 0.001}",0.5958477326339711,0.5070776770280748,-0.8128143189466537,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.39243058813924464,0.3231728506424234,0.33316868187999804,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.39411867159808944,0.3258674847726778,0.3230928125348824,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.3973387144504614,0.32983167520282397,0.3048996549030976,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.3983382147857276,0.330148198425862,0.3022720166501585,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.40126593488709894,0.33377496005369933,0.31022910078059845,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.4027304581563232,0.3370339980924857,0.26221057179745955,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.40407410201932736,0.3335333387384022,0.31906733702537254,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.40448796529795705,0.3386863139759746,0.2555761108856597,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.40558519380599733,0.3374048696993584,0.29648682534214355,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.40603244972075087,0.3402150178758706,0.24823893657008336,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.40606145013632,0.33533791507309424,0.31199764542090047,4
Wage,wage_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.4069205418224797,0.34076447092773343,0.24562009042528532,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 10.0}",0.39083640449573476,0.32303913010777074,0.3791467995556933,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 5.0}",0.4110724677250713,0.34312184157716513,0.2919658577299482,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 2.0}",0.4454015646934739,0.3752166967670675,0.12506866252423107,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 1.0}",0.4790967463277841,0.40666077922102,-0.052821780699706944,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 0.5}",0.519497145940938,0.4443756003955702,-0.2840100390165772,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 0.1}",0.601526917490913,0.5170151210422484,-0.80802489054531,4
Wage,wage_target_6,6,Ridge,"{""alpha"": 0.01}",0.6366733647008144,0.5440746713914835,-1.0415066217354547,4
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",0.6106941599551118,0.34119806398500097,0.2556262318863331,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",0.6109092117565019,0.3436000910016895,0.26984077750017466,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",0.6228222269062488,0.3604196855418462,0.2321222290918789,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",0.6281615382236996,0.36761865214453765,0.2129310831962154,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",0.6387932134022561,0.3742879916204174,0.09269380896941837,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",0.6434091400322636,0.3795824724526617,0.06345229331823393,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.6519037806814003,0.3916080435860959,0.028332422757708087,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",0.6587200199595468,0.40249245241045994,0.01142441927763832,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",0.6808364368507692,0.4303157728104155,-0.0893320509369786,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",0.682915773154016,0.43247860513777625,-0.10662524138409013,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",0.686921464333481,0.4370167951859435,-0.1402905733077242,2
Wage,wage_target_12,12,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",0.6907715370302393,0.441509910297299,-0.17283026580316874,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.5981313262330629,0.33608397082407504,0.3532394280956291,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.5999629421760662,0.3401838677535687,0.3581398631859106,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",0.6013285472151338,0.34052265801818965,0.34048828816563026,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",0.6018458287975321,0.34593274955955977,0.3548608005976319,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",0.6018819376349259,0.34204727609768387,0.3359041302001751,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",0.6021622142151497,0.34299446651961996,0.3499854210853518,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.6024234073919001,0.34261995644063203,0.36295138783038233,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",0.6030576824424834,0.34620544340518766,0.36682167527054077,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.6030910424354567,0.34404979788824835,0.3623273523544771,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",0.6031769915846636,0.3439194751770862,0.3300542868542027,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",0.6062893298372007,0.3462689776306519,0.34466889937247785,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.606384137420925,0.3604486635333766,0.37157645172600984,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.6082832028297198,0.3483011414895054,0.34396364323376377,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",0.610331065111436,0.36768526023491427,0.36379362125081727,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",0.6104969353740607,0.35046291179191064,0.3045267758705674,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",0.6105879904307326,0.3471725184128991,0.28421296493437304,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.6115312261149927,0.3485623995101409,0.2778738312898041,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.6133661701916395,0.35137374662695414,0.3172384685114423,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.6147174539802094,0.34966322516062065,0.31569901010633067,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",0.6157248693200833,0.36285324092749,0.3221200725937279,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",0.616265751305485,0.3757374200079257,0.3509352500359054,2
